example_id,conv_id,bot,n_annotators,severity_mean,severity_band,abusive_majority,type_ableism_frac,type_homophobic_frac,type_intellectual_frac,type_racist_frac,type_sexist_frac,type_sex_harassment_frac,type_transphobic_frac,target_generalised_frac,target_individual_frac,target_system_frac,direction_explicit_frac,direction_implicit_frac,n_tokens,score_grumpy,score_hostile,score_mad,score_insulted,score_offended,score_angry,score_hateful,score_upset,score_sullen,score_furious,score_jubilant,score_awestruck,score_amused,score_delighted,score_elated,score_ecstatic,score_excited,score_thrilled,score_euphoric,score_amazed
1292,191811.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.035910286009311676,-0.1562137007713318,-0.16869446635246277,-0.12164027243852615,-0.2088138312101364,-0.2119038850069046,-0.21871039271354675,-0.26470208168029785,-0.2339549958705902,-0.2048911154270172,0.2701273560523987,-0.10036776959896088,0.22117024660110474,0.23399466276168823,0.20444850623607635,0.21298769116401672,0.23907294869422913,0.22107119858264923,0.11784641444683075,0.11127748340368271
1293,22945e06c0254a06939b27f751c2877c,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.03277478739619255,-0.14808258414268494,-0.16230878233909607,-0.11372385919094086,-0.19852542877197266,-0.19811825454235077,-0.20722901821136475,-0.26012155413627625,-0.21282270550727844,-0.19498290121555328,0.2648695111274719,-0.10900375247001648,0.20134678483009338,0.22033028304576874,0.19787609577178955,0.1974625289440155,0.2438039630651474,0.20577406883239746,0.10723716020584106,0.08681744337081909
1294,2599.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0305614210665226,-0.159891739487648,-0.17461282014846802,-0.12201784551143646,-0.21600425243377686,-0.21978285908699036,-0.2211763709783554,-0.2690954804420471,-0.23121784627437592,-0.21415060758590698,0.27689826488494873,-0.10370512306690216,0.21538296341896057,0.24103090167045593,0.21042078733444214,0.2160077691078186,0.24998250603675842,0.22470887005329132,0.12003777176141739,0.10991651564836502
1295,230578.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.03620114549994469,-0.1794978380203247,-0.19816923141479492,-0.13798823952674866,-0.2457728087902069,-0.2505774199962616,-0.25390487909317017,-0.3105231523513794,-0.2710297107696533,-0.23944997787475586,0.3148649036884308,-0.12408579885959625,0.246487557888031,0.27748483419418335,0.24351513385772705,0.24954915046691895,0.2842479348182678,0.2607491910457611,0.13798511028289795,0.13152539730072021
1297,317316.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.03162321820855141,-0.1709771752357483,-0.19097739458084106,-0.13483907282352448,-0.23115800321102142,-0.24114979803562164,-0.24436220526695251,-0.29669973254203796,-0.25941434502601624,-0.22959904372692108,0.30229640007019043,-0.10742297768592834,0.236569344997406,0.2654957175254822,0.23343230783939362,0.24014663696289062,0.2710244655609131,0.2496434450149536,0.13495716452598572,0.1286652684211731
1298,295742.0,E.L.I.Z.A.,3,-1.6667,-2,True,0.0,0.0,0.0,0.0,0.3333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0.036318808794021606,-0.1550522744655609,-0.17691342532634735,-0.12431981414556503,-0.21959926187992096,-0.22596609592437744,-0.22512194514274597,-0.27824509143829346,-0.2409825325012207,-0.2184731364250183,0.28776809573173523,-0.11429044604301453,0.23256129026412964,0.25168299674987793,0.21742695569992065,0.22568976879119873,0.2571253180503845,0.23436427116394043,0.12403161823749542,0.11353514343500137
1299,315997.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.03795384615659714,-0.14461073279380798,-0.1578536033630371,-0.11280183494091034,-0.18775531649589539,-0.1969602406024933,-0.19745203852653503,-0.24234379827976227,-0.20938682556152344,-0.18819275498390198,0.2532496452331543,-0.09804245084524155,0.2013365626335144,0.21637432277202606,0.1906428039073944,0.1945110261440277,0.2222059965133667,0.20395903289318085,0.10528521239757538,0.08978161960840225
1300,403196.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.038424257189035416,-0.18341714143753052,-0.1996035873889923,-0.14157089591026306,-0.24758929014205933,-0.25020599365234375,-0.2547011971473694,-0.31447312235832214,-0.2786991000175476,-0.24091501533985138,0.3190368413925171,-0.12679146230220795,0.2501896619796753,0.2811570167541504,0.24635541439056396,0.25468239188194275,0.28493136167526245,0.2639504373073578,0.14120109379291534,0.13200333714485168
1301,207577.0,E.L.I.Z.A.,3,-0.3333,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,40,0.03975195437669754,-0.15692543983459473,-0.17057444155216217,-0.11847928911447525,-0.20942182838916779,-0.21315735578536987,-0.22283980250358582,-0.2705402970314026,-0.23276501893997192,-0.20911400020122528,0.2808251976966858,-0.11233872175216675,0.22162608802318573,0.239142507314682,0.21000662446022034,0.21330732107162476,0.248408704996109,0.22325526177883148,0.11814583837985992,0.10427433252334595
1302,494079.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.042465150356292725,-0.15041863918304443,-0.16032828390598297,-0.1165815144777298,-0.20375050604343414,-0.20136630535125732,-0.21085971593856812,-0.2542136013507843,-0.21888698637485504,-0.19692152738571167,0.25950342416763306,-0.10340936481952667,0.20434990525245667,0.22468368709087372,0.19554013013839722,0.1987370103597641,0.23076492547988892,0.20643676817417145,0.1042390912771225,0.09756256639957428
1303,238556.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.03560936078429222,-0.16581757366657257,-0.18507543206214905,-0.12694476544857025,-0.22035327553749084,-0.22933943569660187,-0.23425857722759247,-0.2877059578895569,-0.2563134431838989,-0.22146035730838776,0.29623207449913025,-0.10828252881765366,0.2347530871629715,0.2604084312915802,0.22685450315475464,0.23441952466964722,0.25992414355278015,0.24299970269203186,0.1290130615234375,0.1232958436012268
1304,443092.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.037556540220975876,-0.18489567935466766,-0.2009524255990982,-0.14289236068725586,-0.2514602541923523,-0.25180089473724365,-0.25575169920921326,-0.3134170174598694,-0.2785068452358246,-0.24363848567008972,0.31871211528778076,-0.12546497583389282,0.24812689423561096,0.2823365032672882,0.2457839697599411,0.2538354694843292,0.2837075889110565,0.26340585947036743,0.13983522355556488,0.1333843171596527
1305,533323.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.041139181703329086,-0.16345003247261047,-0.18139353394508362,-0.12281299382448196,-0.21256153285503387,-0.22506892681121826,-0.23105326294898987,-0.28379398584365845,-0.24939849972724915,-0.2178414762020111,0.2868207097053528,-0.1097019612789154,0.2316061556339264,0.25148576498031616,0.21867629885673523,0.22581124305725098,0.25067567825317383,0.23619744181632996,0.1227523684501648,0.11853386461734772
1306,445583.0,E.L.I.Z.A.,4,-0.25,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,22,0.043469950556755066,-0.1664951741695404,-0.19211259484291077,-0.1292637288570404,-0.23571151494979858,-0.245827317237854,-0.24869345128536224,-0.30662310123443604,-0.2661978304386139,-0.23665133118629456,0.3154125511646271,-0.12111224234104156,0.25647109746932983,0.27678102254867554,0.24026627838611603,0.24624119699001312,0.2782609760761261,0.2570772171020508,0.1347600817680359,0.13335925340652466
1307,186584.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.04374481365084648,-0.1331985592842102,-0.1438561975955963,-0.10542299598455429,-0.17986658215522766,-0.1760883778333664,-0.18645653128623962,-0.22775737941265106,-0.1993345469236374,-0.17467080056667328,0.2384779304265976,-0.09374569356441498,0.1957073211669922,0.20182645320892334,0.1766885370016098,0.1807025820016861,0.20736408233642578,0.1872556507587433,0.09513343125581741,0.08514685928821564
1308,2249098661861914,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0425584651529789,-0.14916688203811646,-0.17142648994922638,-0.10831035673618317,-0.188263401389122,-0.20284637808799744,-0.21102336049079895,-0.2684164345264435,-0.2240995168685913,-0.2073918879032135,0.2725698947906494,-0.11466895043849945,0.22233302891254425,0.22647637128829956,0.2022535353899002,0.20544621348381042,0.24355275928974152,0.21019846200942993,0.10815258324146271,0.09422454982995987
1309,241778.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.04994537681341171,-0.1665743589401245,-0.18211056292057037,-0.12375151365995407,-0.2292858362197876,-0.235634446144104,-0.23728641867637634,-0.2963995635509491,-0.25911882519721985,-0.2270520180463791,0.302632212638855,-0.12238643318414688,0.24066005647182465,0.26621323823928833,0.23122432827949524,0.23890899121761322,0.2658524513244629,0.24861517548561096,0.12986627221107483,0.12374278157949448
1310,189040.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.03454814851284027,-0.15396401286125183,-0.16792921721935272,-0.11459069699048996,-0.1949387788772583,-0.2027658224105835,-0.21099337935447693,-0.2531489133834839,-0.2226879596710205,-0.19679833948612213,0.2555500566959381,-0.08996479958295822,0.21383915841579437,0.22149044275283813,0.19285282492637634,0.19775068759918213,0.2247595638036728,0.20601588487625122,0.10890252888202667,0.10361649841070175
1311,2730682970360151,CarbonBot,4,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.03953705355525017,-0.16411960124969482,-0.18346773087978363,-0.12303532660007477,-0.21902400255203247,-0.22592437267303467,-0.236572265625,-0.29006969928741455,-0.23987185955047607,-0.2204311192035675,0.2998078167438507,-0.12617111206054688,0.22590896487236023,0.251545250415802,0.2268015444278717,0.22216671705245972,0.27480530738830566,0.23513898253440857,0.12183912098407745,0.1064397394657135
1312,346420.0,E.L.I.Z.A.,4,0.75,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.03556738421320915,-0.18141798675060272,-0.20104625821113586,-0.1388780176639557,-0.24850153923034668,-0.2539955973625183,-0.25754672288894653,-0.31798475980758667,-0.2764081358909607,-0.2427525520324707,0.32673031091690063,-0.12659287452697754,0.25382518768310547,0.28366440534591675,0.25145503878593445,0.25523579120635986,0.2935402989387512,0.26694032549858093,0.14683598279953003,0.13077402114868164
1313,17890.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.042539987713098526,-0.16169598698616028,-0.17987893521785736,-0.1273408681154251,-0.21801644563674927,-0.22625596821308136,-0.2302766740322113,-0.2856304347515106,-0.2486531138420105,-0.2156277894973755,0.2858541011810303,-0.10872027277946472,0.2327352613210678,0.2514272928237915,0.21848994493484497,0.22572600841522217,0.2499222755432129,0.23574790358543396,0.12356901168823242,0.11734355986118317
1314,2767948473265002,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.04115673527121544,-0.14866191148757935,-0.16130703687667847,-0.11219079792499542,-0.18886961042881012,-0.1954403817653656,-0.2077861726284027,-0.2601369619369507,-0.21495890617370605,-0.19310401380062103,0.26282447576522827,-0.11394451558589935,0.2056671679019928,0.2208881378173828,0.19785907864570618,0.19854965806007385,0.23784847557544708,0.20545268058776855,0.1049114465713501,0.08717700093984604
1315,3296150703742499,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.037464842200279236,-0.1495736539363861,-0.16469040513038635,-0.11362258344888687,-0.19836017489433289,-0.2047375738620758,-0.21710729598999023,-0.26463380455970764,-0.21659842133522034,-0.19916006922721863,0.2736169397830963,-0.11361424624919891,0.20713475346565247,0.22733640670776367,0.2049352526664734,0.20291534066200256,0.2517133355140686,0.2128019630908966,0.11033548414707184,0.09653976559638977
1316,2485257761521706,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.042619869112968445,-0.1272907853126526,-0.14068299531936646,-0.09553562104701996,-0.15769964456558228,-0.16170141100883484,-0.17613443732261658,-0.21583238244056702,-0.1800728440284729,-0.17097210884094238,0.22851404547691345,-0.09632743895053864,0.18253397941589355,0.18135719001293182,0.16493907570838928,0.16550923883914948,0.20270520448684692,0.1669139713048935,0.0857636034488678,0.06579562276601791
1317,63892.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0242457315325737,-0.16404156386852264,-0.18224360048770905,-0.12651890516281128,-0.23040318489074707,-0.22946132719516754,-0.22751837968826294,-0.27883797883987427,-0.23984158039093018,-0.22323375940322876,0.29103052616119385,-0.10558806359767914,0.22874560952186584,0.2534460425376892,0.21837455034255981,0.22535458207130432,0.26147201657295227,0.23509664833545685,0.12794457376003265,0.11435046792030334
1318,394626.0,E.L.I.Z.A.,3,0.3333,0,False,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.3333,0.0,19,0.036620453000068665,-0.17054936289787292,-0.19772568345069885,-0.13942381739616394,-0.24160456657409668,-0.2540963292121887,-0.24992705881595612,-0.31540605425834656,-0.2733907103538513,-0.24028372764587402,0.3209746479988098,-0.12583592534065247,0.2562688887119293,0.2831256091594696,0.2462882697582245,0.25477123260498047,0.2870319187641144,0.2650895118713379,0.14238092303276062,0.13169312477111816
1320,99911.0,E.L.I.Z.A.,3,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.3333,0.0,35,0.03418068587779999,-0.1543373316526413,-0.17254939675331116,-0.1224786713719368,-0.2075166553258896,-0.21723446249961853,-0.22222471237182617,-0.2759503424167633,-0.2396257519721985,-0.20754173398017883,0.27697113156318665,-0.10681350529193878,0.22314152121543884,0.24392502009868622,0.2133587896823883,0.22062547504901886,0.25180548429489136,0.2297971248626709,0.12128085643053055,0.11555559188127518
1321,2.52932E+15,CarbonBot,4,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.027247650548815727,-0.12380355596542358,-0.12890243530273438,-0.09305746853351593,-0.14778900146484375,-0.15544109046459198,-0.16709376871585846,-0.2032185047864914,-0.17599181830883026,-0.15026840567588806,0.20763710141181946,-0.09062081575393677,0.15963836014270782,0.17420491576194763,0.15821264684200287,0.1597217172384262,0.18476732075214386,0.16574627161026,0.08939766138792038,0.06918904185295105
1322,2.6023E+15,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.030338512733578682,-0.14324280619621277,-0.15762707591056824,-0.11056482791900635,-0.19195902347564697,-0.19272559881210327,-0.20036664605140686,-0.24974271655082703,-0.20801642537117004,-0.1867586374282837,0.2551855146884918,-0.1042252704501152,0.19305719435214996,0.2138219177722931,0.19245567917823792,0.19324277341365814,0.2305590808391571,0.20000894367694855,0.10687673836946487,0.0886789932847023
1323,2730682970360151,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.034333258867263794,-0.16528408229351044,-0.18423497676849365,-0.12213903665542603,-0.21400995552539825,-0.22550040483474731,-0.22919735312461853,-0.2853834927082062,-0.23835888504981995,-0.22168532013893127,0.28995782136917114,-0.11548931896686554,0.2312244474887848,0.24769175052642822,0.22291576862335205,0.22383670508861542,0.26268917322158813,0.23071642220020294,0.12266596406698227,0.10528233647346497
1324,213041.0,E.L.I.Z.A.,3,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,28,0.03859911859035492,-0.1726914495229721,-0.18916168808937073,-0.141446053981781,-0.2477356493473053,-0.2536510229110718,-0.2493235319852829,-0.3039668798446655,-0.2677866518497467,-0.2358485907316208,0.31659525632858276,-0.11722869426012039,0.24947424232959747,0.28531453013420105,0.24532274901866913,0.25777727365493774,0.27612024545669556,0.2647327184677124,0.14652352035045624,0.1393309384584427
1325,296666.0,E.L.I.Z.A.,3,-2.6667,-3,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333,0.0,0.6667,1.0,0.0,22,0.04097598418593407,-0.17088449001312256,-0.19162067770957947,-0.12458427250385284,-0.23338629305362701,-0.2380736619234085,-0.24037368595600128,-0.2942132353782654,-0.2573050856590271,-0.2315203994512558,0.3086460828781128,-0.12226703017950058,0.24363291263580322,0.26500412821769714,0.23253367841243744,0.23704871535301208,0.27030929923057556,0.2459915578365326,0.13097479939460754,0.11648158729076385
1326,1882.0,E.L.I.Z.A.,3,-1.3333,-1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0.05032184347510338,-0.16044679284095764,-0.17744730412960052,-0.12393438071012497,-0.22878184914588928,-0.2298615574836731,-0.2309078574180603,-0.28633153438568115,-0.24734927713871002,-0.22020432353019714,0.2952406704425812,-0.12072606384754181,0.23459923267364502,0.2570032775402069,0.2235596776008606,0.22966468334197998,0.260414183139801,0.2385857105255127,0.12805813550949097,0.11209716647863388
1327,3634736709878876,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.04526499658823013,-0.1483580768108368,-0.16853484511375427,-0.11437126994132996,-0.19480770826339722,-0.20255298912525177,-0.21333277225494385,-0.2705267071723938,-0.21781200170516968,-0.20373018085956573,0.27300870418548584,-0.11539576947689056,0.22314810752868652,0.22722795605659485,0.20473644137382507,0.2019670605659485,0.24752235412597656,0.20773562788963318,0.10566046088933945,0.08812323212623596
1328,253680.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.042161714285612106,-0.17338378727436066,-0.198306143283844,-0.13948866724967957,-0.24285614490509033,-0.24692794680595398,-0.2527863383293152,-0.31608089804649353,-0.2692900002002716,-0.24105378985404968,0.31723812222480774,-0.1196419894695282,0.2511870563030243,0.2766187787055969,0.24136359989643097,0.24394194781780243,0.28328126668930054,0.25762102007865906,0.13355869054794312,0.12893915176391602
1329,317859.0,E.L.I.Z.A.,3,-0.3333,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,34,0.05766090005636215,-0.1695525050163269,-0.19533908367156982,-0.12899574637413025,-0.23303833603858948,-0.24522989988327026,-0.2527579367160797,-0.3220835328102112,-0.2816739082336426,-0.23801177740097046,0.32156988978385925,-0.13202954828739166,0.26395881175994873,0.2822650969028473,0.24502423405647278,0.2519218921661377,0.28324997425079346,0.26277101039886475,0.13487230241298676,0.13059866428375244
1332,227494.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.05450377240777016,-0.15769095718860626,-0.17374484241008759,-0.11541067808866501,-0.21169838309288025,-0.21609079837799072,-0.2215994894504547,-0.2773094177246094,-0.2380020022392273,-0.21456152200698853,0.2846683859825134,-0.12737712264060974,0.22922122478485107,0.24331015348434448,0.2132132351398468,0.21671530604362488,0.2480165660381317,0.22690148651599884,0.11637687683105469,0.10029857605695724
1333,248414.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.05075656250119209,-0.1489863246679306,-0.16463541984558105,-0.12535414099693298,-0.2065233290195465,-0.21082846820354462,-0.21619813144207,-0.2615582346916199,-0.21696357429027557,-0.2027416229248047,0.2701304852962494,-0.12252485007047653,0.20868061482906342,0.233093723654747,0.20591458678245544,0.20825988054275513,0.23805585503578186,0.21527418494224548,0.11618150770664215,0.0940219908952713
1335,324486.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.04634580388665199,-0.16480107605457306,-0.17888380587100983,-0.12158486992120743,-0.21360158920288086,-0.22082528471946716,-0.2286818027496338,-0.27997469902038574,-0.24682478606700897,-0.21565955877304077,0.28020039200782776,-0.11384178698062897,0.22868168354034424,0.24677473306655884,0.21437469124794006,0.22224031388759613,0.24523095786571503,0.23191435635089874,0.12001097947359085,0.11276271939277649
1336,80950.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.04953322559595108,-0.1408964991569519,-0.14589659869670868,-0.09801771491765976,-0.1734510064125061,-0.1706511378288269,-0.1896805465221405,-0.23106220364570618,-0.20375162363052368,-0.17622140049934387,0.23841039836406708,-0.1067773774266243,0.19776669144630432,0.1976865977048874,0.17444270849227905,0.17557941377162933,0.20840945839881897,0.1798628866672516,0.08839068561792374,0.07399438321590424
1337,27941.0,E.L.I.Z.A.,4,-0.5,-1,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,26,0.04264870285987854,-0.15923213958740234,-0.19025322794914246,-0.13103768229484558,-0.22854101657867432,-0.2439371794462204,-0.24173429608345032,-0.2976841628551483,-0.2507084310054779,-0.23181432485580444,0.3081148862838745,-0.11695413291454315,0.250142365694046,0.2681613266468048,0.23589611053466797,0.2410595417022705,0.27303314208984375,0.2526364028453827,0.1366535723209381,0.1284441500902176
1338,451874.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.03335588425397873,-0.1541731357574463,-0.16798606514930725,-0.11901688575744629,-0.19802924990653992,-0.2030727118253708,-0.20844703912734985,-0.25306421518325806,-0.22144506871700287,-0.19774392247200012,0.257403701543808,-0.100372813642025,0.20942622423171997,0.22441354393959045,0.19642964005470276,0.20089948177337646,0.22605609893798828,0.20897641777992249,0.10882629454135895,0.09502746909856796
1340,279326.0,E.L.I.Z.A.,3,-0.3333,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,30,0.05636277049779892,-0.15093617141246796,-0.16715821623802185,-0.11366181075572968,-0.20173296332359314,-0.20912253856658936,-0.2208932340145111,-0.2702600359916687,-0.23178227245807648,-0.20806984603405,0.27058953046798706,-0.11318529397249222,0.22284208238124847,0.23447152972221375,0.2011909782886505,0.21011033654212952,0.23700985312461853,0.21824099123477936,0.10961629450321198,0.10601124912500381
1343,184037.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.048898689448833466,-0.1688467413187027,-0.187961608171463,-0.12326406687498093,-0.21610961854457855,-0.22716233134269714,-0.23291955888271332,-0.28774285316467285,-0.2496471107006073,-0.22330835461616516,0.28843846917152405,-0.1156395822763443,0.2366504818201065,0.252419114112854,0.21915531158447266,0.22491349279880524,0.2517924904823303,0.2333388775587082,0.12193921208381653,0.11415332555770874
1346,66513.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.039123084396123886,-0.1519746482372284,-0.16334588825702667,-0.11456260830163956,-0.19702130556106567,-0.20553553104400635,-0.21304328739643097,-0.25315940380096436,-0.21990297734737396,-0.20047679543495178,0.2617708444595337,-0.10101360827684402,0.2071763575077057,0.23022609949111938,0.20056048035621643,0.20751886069774628,0.2324167788028717,0.2137998640537262,0.11512620002031326,0.1043357104063034
1347,280219.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.044241052120923996,-0.154743492603302,-0.17159488797187805,-0.12593474984169006,-0.21121817827224731,-0.21214008331298828,-0.22553467750549316,-0.2757713496685028,-0.23791223764419556,-0.21203485131263733,0.284328818321228,-0.10478525608778,0.22198423743247986,0.24210809171199799,0.21633264422416687,0.21927717328071594,0.2529236972332001,0.22715558111667633,0.11740735918283463,0.11496645212173462
1348,531117.0,E.L.I.Z.A.,4,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0328148789703846,-0.14178796112537384,-0.15170958638191223,-0.11234601587057114,-0.18335191905498505,-0.18171587586402893,-0.19620947539806366,-0.2353331446647644,-0.20576119422912598,-0.1815020591020584,0.24356548488140106,-0.08618524670600891,0.19072046875953674,0.20533572137355804,0.1816594898700714,0.18477214872837067,0.21099567413330078,0.19048932194709778,0.0989668220281601,0.09342098981142044
1351,416726.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.03658212721347809,-0.1645447313785553,-0.18364490568637848,-0.12006215751171112,-0.2136809229850769,-0.22295480966567993,-0.231045663356781,-0.2863774299621582,-0.25032472610473633,-0.21872280538082123,0.2908709645271301,-0.10526600480079651,0.23663760721683502,0.2522977590560913,0.22079482674598694,0.22503837943077087,0.25857067108154297,0.2339804321527481,0.11895295977592468,0.11635294556617737
1353,338326.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.04236365854740143,-0.16818521916866302,-0.19040599465370178,-0.1331416368484497,-0.23035530745983124,-0.2400496006011963,-0.2473050057888031,-0.3005971908569336,-0.2585744261741638,-0.2339869737625122,0.3098748028278351,-0.1128590926527977,0.24544881284236908,0.26804494857788086,0.2368077039718628,0.2402171492576599,0.2758934199810028,0.25055596232414246,0.13003084063529968,0.13050855696201324
1354,2628302763927918,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.03417426720261574,-0.15355992317199707,-0.16813035309314728,-0.11147190630435944,-0.19654643535614014,-0.2033613622188568,-0.21474091708660126,-0.26901325583457947,-0.2263442873954773,-0.1977739781141281,0.2730226218700409,-0.11721590161323547,0.20614886283874512,0.22891198098659515,0.206722691655159,0.20623818039894104,0.24527767300605774,0.21699118614196777,0.11370830237865448,0.09662054479122162
