example_id,conv_id,bot,n_annotators,severity_mean,severity_band,abusive_majority,type_ableism_frac,type_homophobic_frac,type_intellectual_frac,type_racist_frac,type_sexist_frac,type_sex_harassment_frac,type_transphobic_frac,target_generalised_frac,target_individual_frac,target_system_frac,direction_explicit_frac,direction_implicit_frac,n_tokens,score_grumpy,score_hostile,score_mad,score_insulted,score_offended,score_angry,score_hateful,score_upset,score_sullen,score_furious,score_jubilant,score_awestruck,score_amused,score_delighted,score_elated,score_ecstatic,score_excited,score_thrilled,score_euphoric,score_amazed
878,142437.0,E.L.I.Z.A.,3,-1.3333,-1,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,24,-0.025056010112166405,0.006767529994249344,0.002897541970014572,-0.030270297080278397,-0.00760792288929224,-0.015681255608797073,0.015107979997992516,0.006401747930794954,0.005329573526978493,-0.0025111231952905655,-0.013111980631947517,0.024703700095415115,0.00020462274551391602,0.010782688856124878,-0.014227010309696198,0.005274188704788685,-0.020515721291303635,0.017055213451385498,0.030216192826628685,0.0026545273140072823
879,118056.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,-0.027572408318519592,0.01406814344227314,-0.0028151683509349823,-0.04562483727931976,-0.027332715690135956,-0.02348168194293976,0.018651612102985382,0.00522927101701498,-0.0012228302657604218,-0.009357880800962448,-0.011660268530249596,0.03215621039271355,-0.006797994486987591,0.018930355086922646,-0.015257330611348152,0.007602822966873646,-0.017642013728618622,0.016807474195957184,0.023046649992465973,0.0017846506088972092
880,2.52932E+15,CarbonBot,5,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,-0.023406624794006348,0.0033679790794849396,0.005262598395347595,-0.01745602861046791,-0.020256871357560158,-0.009417859837412834,0.01735595613718033,-0.0064100418239831924,-0.014699455350637436,-0.004305247217416763,-0.004394588526338339,0.010548949241638184,-0.012662352062761784,0.011314325034618378,-0.01339967455714941,0.01008627749979496,-0.011823687702417374,0.015457979403436184,0.017888499423861504,-0.0022596418857574463
881,337100.0,E.L.I.Z.A.,3,-0.3333,0,True,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.6667,0.0,29,-0.014028798788785934,0.042349305003881454,0.027121350169181824,-0.010487168096005917,0.003081951290369034,0.00661420077085495,0.05190742015838623,0.01999819278717041,0.005006039515137672,0.023314524441957474,-0.03635668754577637,0.02297794446349144,-0.002541064750403166,-0.0018557263538241386,-0.03555513918399811,-0.010732240974903107,-0.052433885633945465,-0.0004670531488955021,0.012232599779963493,-0.006445364095270634
882,305798.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,-0.02922806143760681,0.008517507463693619,-0.013195740059018135,-0.04008418694138527,-0.026523539796471596,-0.03748994320631027,0.015277351252734661,-0.006479613017290831,-0.004616374149918556,-0.01848423480987549,-0.0058715250343084335,0.039750225841999054,-0.002829705597832799,0.023816559463739395,-0.007907085120677948,0.01183125376701355,-0.01367911696434021,0.019908348098397255,0.026637082919478416,0.01847531460225582
883,239189.0,E.L.I.Z.A.,3,-0.6667,-1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.6667,0.0,22,0.00822259671986103,0.04738178849220276,0.04639323428273201,-0.0003933589905500412,0.01686667650938034,0.027355901896953583,0.05307753384113312,0.037161752581596375,0.01523391343653202,0.035151269286870956,-0.040644653141498566,0.00045398937072604895,-0.015945013612508774,-0.01579982042312622,-0.03822512924671173,-0.017786331474781036,-0.05421882122755051,-0.011010859161615372,0.0017643487080931664,-0.021028343588113785
884,2.61269E+15,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0007384452037513256,0.018701326102018356,0.012911071069538593,-0.008251292631030083,0.01064531970769167,5.01144677400589e-06,0.02200322598218918,0.028773708269000053,0.034967511892318726,0.0031049568206071854,-0.03005104325711727,0.0011588800698518753,-0.031698331236839294,-0.015816327184438705,-0.037002965807914734,-0.023616261780261993,-0.046483226120471954,-0.011713607236742973,-0.0018468433991074562,-0.03183417767286301
885,540119.0,E.L.I.Z.A.,3,0.6667,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,-0.012521378695964813,0.02189350128173828,0.016216007992625237,-0.019244972616434097,-0.0034877313300967216,-0.003343653865158558,0.034779638051986694,0.0365409217774868,0.015249338932335377,0.013110863976180553,-0.03562556952238083,0.025780530646443367,-0.019319789484143257,-0.011029515415430069,-0.0389074832201004,-0.013597570359706879,-0.05247240513563156,-0.008610624819993973,0.006695535033941269,-0.003847879357635975
886,150723.0,E.L.I.Z.A.,7,-0.7143,-1,True,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.8571,0.0,0.8571,0.0,28,-0.005862316582351923,0.02281750552356243,0.00850323960185051,-0.00849060993641615,0.009215242229402065,-0.004388468340039253,0.019385868683457375,0.024403681978583336,0.006021799985319376,0.007006594445556402,-0.0366973802447319,0.034820519387722015,-0.00751354917883873,-0.0035789543762803078,-0.03656628727912903,-0.0151201281696558,-0.0473906584084034,-0.005701048299670219,-0.00396623695269227,0.01848514750599861
887,2736046666448783,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,-0.02156093344092369,-0.004238756373524666,-0.016496285796165466,-0.02223050780594349,-0.015780743211507797,-0.030376553535461426,0.0011899806559085846,-0.026475798338651657,-0.027209986001253128,-0.020420677959918976,0.010740364901721478,0.013381960801780224,0.009322617202997208,0.03029731474816799,0.0033916961401700974,0.02307441644370556,0.005009434185922146,0.02968733198940754,0.019828051328659058,0.0037667574360966682
888,3442713622465981,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,-0.01890169456601143,-0.0029681622982025146,-0.010114843025803566,-0.02128124050796032,-0.019444338977336884,-0.025475753471255302,-0.0009717810899019241,-0.014464064501225948,-0.028239037841558456,-0.018384305760264397,0.007525273133069277,0.01389569416642189,0.0035329025704413652,0.027186142280697823,-0.002448027953505516,0.021138262003660202,0.001961722504347563,0.029166709631681442,0.022919751703739166,0.020529048517346382
889,164070.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,-0.026844199746847153,0.004799854941666126,-0.0016602631658315659,-0.04190254956483841,-0.017287397757172585,-0.026204021647572517,0.01650613360106945,0.010002056136727333,0.0025696707889437675,-0.00644179992377758,-0.018978118896484375,0.031006135046482086,-0.012361124157905579,0.003653731429949403,-0.022045135498046875,-0.00030698964837938547,-0.02292981557548046,0.01164640486240387,0.014025555923581123,0.0021388158202171326
890,3171707086194299,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,-0.030114876106381416,-0.005277677439153194,-0.015007873997092247,-0.05023476108908653,-0.03764893487095833,-0.03859379515051842,0.006240424700081348,-0.020697036758065224,-0.007255083881318569,-0.02800638973712921,0.006776273716241121,0.023305874317884445,-0.007383231073617935,0.027984116226434708,0.010734045878052711,0.025869138538837433,0.00951034389436245,0.02830467000603676,0.0406581349670887,-0.006256407126784325
891,333636.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,-0.009844193235039711,0.011796921491622925,-0.0022120848298072815,-0.024064281955361366,-0.012453455477952957,-0.015519990585744381,0.013351421803236008,0.0328747034072876,0.013300739228725433,-0.0062945131212472916,-0.03279358893632889,0.03655647486448288,-0.023581961169838905,-0.007019519340246916,-0.036218442022800446,-0.014042912051081657,-0.04318876564502716,-0.00632342416793108,-0.002502978779375553,0.016910351812839508
892,3246688558681373,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,-0.010925659909844398,-0.00406653992831707,-0.01233360730111599,-0.02124401368200779,-0.02051219902932644,-0.02794983610510826,0.005599953234195709,-0.02279113605618477,-0.022155310958623886,-0.021203383803367615,0.0088619664311409,0.0056701889261603355,0.0025185984559357166,0.027610795572400093,-0.003400365822017193,0.018984397873282433,0.003627328434959054,0.024079013615846634,0.019149376079440117,0.007043524645268917
893,2929406110438682,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,-0.02470201998949051,-0.005280951038002968,-0.01805286481976509,-0.025205200538039207,-0.017321502789855003,-0.033178847283124924,0.00012557487934827805,-0.029905546456575394,-0.03183048218488693,-0.021863903850317,0.01624467596411705,0.012996138073503971,0.012472753413021564,0.035694822669029236,0.00813814252614975,0.02821524254977703,0.009767796844244003,0.036090102046728134,0.023498382419347763,0.007107083220034838
894,2853805021305031,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,-0.020703304558992386,0.0046823900192976,0.004975138232111931,-0.014118772931396961,-0.014701036736369133,-0.010723637416958809,0.01585586555302143,-0.009899517521262169,-0.018680699169635773,-0.003263164311647415,-0.0034483340568840504,0.009494784288108349,-0.009192660450935364,0.013016781769692898,-0.012828168459236622,0.011166088283061981,-0.012026334181427956,0.014400951564311981,0.01789248175919056,0.0027741938829421997
895,3019889798059231,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,-0.009419477544724941,-0.0024591758847236633,-0.011576566845178604,-0.020885657519102097,-0.019927572458982468,-0.027315359562635422,0.007246393710374832,-0.024295056238770485,-0.021552376449108124,-0.020260104909539223,0.009448189288377762,0.002217718865722418,0.004049425013363361,0.028597399592399597,-0.0021802852861583233,0.019269609823822975,0.0038934412878006697,0.024580176919698715,0.02009798213839531,0.0042592487297952175
896,540045.0,E.L.I.Z.A.,3,-1.0,-1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.6667,0.0,17,-0.017451193183660507,0.0033548185601830482,0.0071825869381427765,-0.018113713711500168,-0.014195590279996395,-0.008543981239199638,0.016556985676288605,0.012596930377185345,0.0057504186406731606,0.0024209516122937202,-0.014181539416313171,0.023204533383250237,0.012647856958210468,0.0006906571798026562,-0.010256621986627579,0.0014141718856990337,-0.019079364836215973,0.015068750828504562,0.022855818271636963,-0.0064333039335906506
897,2250630128370653,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0028121601790189743,0.00541057251393795,-0.001725202426314354,-0.004398509860038757,-0.004298632964491844,-0.016242248937487602,0.01210938673466444,-0.011659934185445309,-0.014294775202870369,-0.011105407029390335,-0.0025410614907741547,-0.0067193638533353806,0.002572509692981839,0.016382303088903427,-0.01583249494433403,0.0053822752088308334,-0.010574412532150745,0.010851278901100159,0.007405203767120838,0.0005902671255171299
898,2605041762905745,CarbonBot,3,-0.6667,-1,True,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.6667,53,0.007425119634717703,0.025704549625515938,0.013599498197436333,0.007878237403929234,0.015720505267381668,-0.007510049734264612,0.029103243723511696,0.0010619228705763817,0.011142432689666748,0.007924839854240417,-0.025133099406957626,0.011778764426708221,0.006381430197507143,-0.009309262968599796,-0.02690504863858223,-0.012074609287083149,-0.0352274589240551,-0.0010291438084095716,-0.0012326212599873543,0.000784129835665226
899,3205607836219029,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,-0.01573040336370468,0.0020606815814971924,-0.0039406418800354,-0.0164630226790905,-0.011821472086012363,-0.020498208701610565,0.005384830757975578,-0.019082633778452873,-0.0276743546128273,-0.011564381420612335,0.005487543530762196,0.009354477748274803,0.00022651022300124168,0.023386675864458084,-0.007846655324101448,0.01599215343594551,-0.003559610340744257,0.02015763521194458,0.017585843801498413,0.015762735158205032
900,137467.0,E.L.I.Z.A.,3,-0.6667,-1,True,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.3333,0.3333,18,-0.015312105417251587,0.013908849097788334,0.007111009210348129,-0.012107125483453274,-0.004914954304695129,-0.005596557166427374,0.022511711344122887,0.018279805779457092,0.001151256263256073,0.004038557410240173,-0.0246502123773098,0.027227910235524178,-0.009005116298794746,-0.0014220066368579865,-0.026935944333672523,0.00011562462896108627,-0.029277378693223,0.008649264462292194,0.009273098781704903,0.013391797430813313
901,317318.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-0.007412698585540056,0.012296633794903755,0.009012090042233467,-0.013563081622123718,-0.005600149743258953,-0.010204505175352097,0.017541570588946342,0.0044486187398433685,-0.006562454625964165,0.005231647752225399,-0.019721925258636475,0.0004351534880697727,-0.014642919413745403,-0.0020428383722901344,-0.02395227551460266,-0.0006990632973611355,-0.02560403198003769,-0.0009154980070888996,0.007192312739789486,0.0011288439854979515
902,116615.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-0.009659510105848312,0.005414627492427826,0.0023414436727762222,-0.011904589831829071,0.005750864744186401,-0.011536767706274986,0.00932110846042633,0.02142549306154251,-0.00025879975873976946,-0.0009054653346538544,-0.02055497094988823,0.023118730634450912,-0.015326714143157005,-0.009669234044849873,-0.03335672989487648,-0.013259708881378174,-0.022586382925510406,-0.0018591026309877634,-0.006572780665010214,-0.00022727716714143753
903,107548.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,-0.025303538888692856,0.008007291704416275,-0.00847615860402584,-0.034908536821603775,-0.017051707953214645,-0.031295523047447205,0.012304341420531273,0.0005368953570723534,-0.003117256099358201,-0.014334499835968018,-0.019095292314887047,0.03694206848740578,-0.0010050204582512379,0.007788101211190224,-0.020776132121682167,0.0009868298657238483,-0.023007258772850037,0.015062490478157997,0.017092974856495857,0.021148797124624252
904,537768.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,-0.018332328647375107,0.00674673356115818,-0.0032242359593510628,-0.015141072683036327,-0.008786742575466633,-0.021028775721788406,0.011667332611978054,-0.005955119617283344,-0.015334590338170528,-0.0067071327939629555,-0.015467728488147259,0.015352784655988216,0.02493894472718239,0.010021747089922428,-0.011615430004894733,0.010245714336633682,-0.019037343561649323,0.018250221386551857,0.021755345165729523,0.01152773480862379
905,503181.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,-0.0010667601600289345,0.023160606622695923,0.0043755266815423965,-0.024284742772579193,-0.004657479003071785,-0.016844552010297775,0.017200011759996414,0.015225084498524666,0.02926458790898323,-0.007751406170427799,-0.03695034608244896,0.029062408953905106,-0.019321667030453682,-0.003351050429046154,-0.03451249748468399,-0.0204024538397789,-0.04448910057544708,-0.011685436591506004,-0.0031769080087542534,-0.009311709553003311
906,322644.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.004220932722091675,0.02253449335694313,0.01871529594063759,-0.003498486243188381,0.00941906776279211,-0.005122724920511246,0.023585811257362366,0.025168893858790398,0.020906373858451843,0.011299978010356426,-0.046080902218818665,0.019022442400455475,-0.024748429656028748,-0.026581421494483948,-0.04962040111422539,-0.028104640543460846,-0.04914586991071701,-0.01812046766281128,-0.0077145760878920555,-0.0005564652383327484
907,2.88816E+15,CarbonBot,5,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,-0.028666116297245026,-0.004652785137295723,-0.019989600405097008,-0.038518454879522324,-0.030039381235837936,-0.036927662789821625,0.006724713370203972,-0.03590424731373787,-0.03645407408475876,-0.025076432153582573,0.022944873198866844,0.0009099701419472694,0.012399515137076378,0.042886048555374146,0.015622781589627266,0.03701455891132355,0.007635475602000952,0.04316437244415283,0.03901530057191849,0.004245186224579811
908,3276608549081224,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,-0.02751297317445278,0.0029299017041921616,-0.0008879266679286957,-0.03503885865211487,-0.02632676437497139,-0.018192367628216743,0.01827375777065754,-0.00023456569761037827,0.006432791240513325,-0.0069540333934128284,-0.007025126833468676,0.02728789672255516,-0.00942295417189598,0.00901239924132824,-0.00867309421300888,0.01119267102330923,-0.017865628004074097,0.019229134544730186,0.025990134105086327,-0.009632976725697517
909,307830.0,E.L.I.Z.A.,3,-0.6667,-1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.6667,0.0,30,-0.03156811371445656,0.026163075119256973,0.014960335567593575,-0.015848945826292038,-0.00882074236869812,-0.005830973386764526,0.035891346633434296,0.01292551588267088,-0.0033754841424524784,0.012956507503986359,-0.01999383606016636,0.030883006751537323,0.007962542586028576,0.008162427693605423,-0.01942017674446106,0.005337927956134081,-0.031824298202991486,0.015659702941775322,0.021771762520074844,0.002198678907006979
910,3566503163365688,CarbonBot,4,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,-0.022837966680526733,-0.003366725519299507,-0.01809978485107422,-0.032996371388435364,-0.028859656304121017,-0.03331904113292694,0.009542963467538357,-0.007773254066705704,0.0009763825219124556,-0.02415996976196766,-0.0037880411837249994,0.030870802700519562,0.017670119181275368,0.01237683929502964,-0.008583041839301586,0.010282864794135094,-0.012400735169649124,0.022859010845422745,0.025449156761169434,0.007694436237215996
911,323861.0,E.L.I.Z.A.,3,0.3333,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,20,-0.026459243148565292,0.0058629680424928665,-0.004342306405305862,-0.033968426287174225,-0.02830297127366066,-0.024864543229341507,0.018627779558300972,0.0013165897689759731,-0.004759155213832855,-0.011255703866481781,-0.006021566689014435,0.021616380661725998,0.007038910407572985,0.014639281667768955,-0.007721205707639456,0.01669684424996376,-0.014528889209032059,0.02558228373527527,0.03118761256337166,0.0027506272308528423
912,2610772602365658,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,-0.01975114829838276,0.015018035657703876,0.005826592445373535,-0.02422674559056759,-0.018919114023447037,-0.014188527129590511,0.02113179676234722,-0.002780958078801632,-0.006783214397728443,-0.009080639109015465,-0.01621229574084282,0.0241648368537426,-0.008191265165805817,0.008562447503209114,-0.01846631057560444,0.002385299652814865,-0.019641131162643433,0.01141178235411644,0.012710515409708023,-0.0005507431924343109
913,3937350642957378,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,-0.021958423778414726,0.0039953552186489105,0.006077177822589874,-0.015664227306842804,-0.017191438004374504,-0.01010495238006115,0.017589353024959564,-0.00831336434930563,-0.016734428703784943,-0.0031219003722071648,-0.00365423783659935,0.01035351399332285,-0.01040764432400465,0.012225000187754631,-0.012277768924832344,0.011162870563566685,-0.011408736929297447,0.01497234683483839,0.018030647188425064,0.00013669393956661224
914,2704705506321944,CarbonBot,3,-2.0,-2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77,-0.009537626057863235,0.011215164326131344,0.000773012638092041,-0.0041531529277563095,-0.0020390162244439125,-0.013116119429469109,0.01938074827194214,-0.009535275399684906,-0.016800809651613235,-0.0020404644310474396,-0.00788015965372324,0.012338394299149513,0.021638253703713417,0.009081047028303146,-0.011813640594482422,0.006525992415845394,-0.017985418438911438,0.017793644219636917,0.014626113697886467,0.0016468488611280918
915,2.62733E+15,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,23,-0.025042319670319557,0.01369194220751524,-0.0017260871827602386,-0.03256172314286232,-0.020534606650471687,-0.023696746677160263,0.021769756451249123,0.002482484094798565,0.003452964359894395,-0.006723323836922646,-0.012035936117172241,0.02748129889369011,-0.00034374045208096504,0.006954813376069069,-0.014871494844555855,0.009741961024701595,-0.024113854393363,0.015513797290623188,0.021988611668348312,0.003416358958929777
916,a4904b5113fe4e0aaaca14eedf2c0946,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,-0.03781672939658165,-0.005748968571424484,-0.01762263849377632,-0.058904312551021576,-0.04410026967525482,-0.04279208183288574,0.011418234556913376,-0.025091364979743958,-0.0072134980000555515,-0.022431591525673866,0.025535153225064278,0.008222369477152824,0.01605161838233471,0.042792126536369324,0.024364832788705826,0.035858310759067535,0.0006706030108034611,0.05187896639108658,0.05198020488023758,-0.012726174667477608
917,3852787984796049,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,-0.02471567876636982,-0.0030860360711812973,-0.01851257123053074,-0.02515426278114319,-0.0180521123111248,-0.03281421959400177,0.0032360898330807686,-0.028958512470126152,-0.030600734055042267,-0.023262906819581985,0.012598421424627304,0.014067291282117367,0.013392215594649315,0.03386768698692322,0.004421379417181015,0.024923378601670265,0.005275949370115995,0.03546098619699478,0.021870385855436325,0.005748499650508165
918,3301495416585555,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,-0.021939819678664207,0.005439296364784241,-0.0011709332466125488,-0.01936688832938671,-0.007992703467607498,-0.014787722378969193,0.01321067288517952,-0.008305861614644527,-0.015804650261998177,-0.008677578531205654,0.002534841187298298,0.007341408170759678,0.002810024656355381,0.019044257700443268,-0.00952739268541336,0.012725457549095154,-0.009209868498146534,0.01879575103521347,0.020752202719449997,0.0018154066056013107
919,76f3e245d15444799880e365eb5fd1e8,CarbonBot,5,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,-0.02224198915064335,0.0032425150275230408,-0.012951897457242012,-0.02528177574276924,-0.016463857144117355,-0.028121208772063255,0.01056632399559021,-0.024924814701080322,-0.02648228034377098,-0.017826326191425323,0.008677080273628235,0.01108985859900713,0.009882645681500435,0.0276800524443388,0.0005272454582154751,0.020814180374145508,0.0033859596587717533,0.027553264051675797,0.017863024026155472,-0.000428641214966774
920,3311212229002076,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,-0.026212653145194054,0.019393980503082275,0.0077984146773815155,-0.028445858508348465,-0.012446841225028038,-0.008308030664920807,0.03210551664233208,0.0038995076902210712,-0.002886648289859295,-0.0026805391535162926,-0.019228635355830193,0.02675272896885872,-0.009480577893555164,0.002255086787045002,-0.02579105831682682,-1.1166557669639587e-06,-0.023990532383322716,0.011731292121112347,0.010211736895143986,-0.00513230636715889
921,94210.0,E.L.I.Z.A.,5,0.6,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,-0.007034070789813995,0.026852644979953766,0.016496945172548294,-0.007907623425126076,-0.0002101566642522812,-0.000306964386254549,0.02907741628587246,0.0046861981973052025,0.008519444614648819,0.007726054638624191,-0.02037385106086731,0.021154478192329407,0.006554160732775927,0.005276758689433336,-0.015554972924292088,0.002496452536433935,-0.020116347819566727,0.010824013501405716,0.02013130486011505,-0.00346604036167264
922,3669122379825627,CarbonBot,3,-1.6667,-2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29,0.0017874067416414618,0.033710069954395294,0.028828289359807968,0.0021688062697649,0.014155451208353043,0.011886270716786385,0.03404158353805542,0.010483725927770138,-0.005161486566066742,0.02192624844610691,-0.01949099637567997,0.001318005844950676,0.0100549953058362,0.006252109073102474,-0.02107822522521019,-0.0008708704262971878,-0.03785647451877594,0.004765092860907316,0.007672994397580624,-0.007631382904946804
923,2857301844303907,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,-0.018056638538837433,-0.0021107494831085205,-0.00950111448764801,-0.01897978037595749,-0.017055291682481766,-0.026013974100351334,0.00264851376414299,-0.02650602161884308,-0.031303539872169495,-0.017880281433463097,0.010468740016222,0.011716649867594242,0.004466322250664234,0.02834443561732769,-0.002712964080274105,0.020700596272945404,0.0015673338202759624,0.02430713176727295,0.021910663694143295,0.01709754765033722
924,3937350642957378,CarbonBot,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,-0.013529051095247269,4.042312502861023e-05,-0.005380747839808464,-0.014585096389055252,-0.014868801459670067,-0.02051681838929653,0.006359560415148735,-0.023300185799598694,-0.028015300631523132,-0.013249346986413002,0.009772688150405884,0.004301846958696842,0.0021872168872505426,0.026000892743468285,-0.003525572130456567,0.01797894574701786,0.0004101470112800598,0.02156013250350952,0.018686551600694656,0.011941611766815186
925,165144.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,-0.03554092347621918,-0.00764703843742609,-0.014937154948711395,-0.04331115633249283,-0.03039310872554779,-0.030270421877503395,0.011466709896922112,-0.007592933252453804,0.001006629317998886,-0.02043401636183262,-0.0005775289027951658,0.03325314447283745,0.006018596701323986,0.013564536347985268,-0.003321658354252577,0.011109982617199421,-0.004270769655704498,0.024846820160746574,0.026072226464748383,0.001775321550667286
926,465070.0,E.L.I.Z.A.,3,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,-0.01817306876182556,0.007948938757181168,-0.0042225681245327,-0.03785974532365799,-0.02183777093887329,-0.027841603383421898,0.008237648755311966,-0.007767621427774429,-0.00985752884298563,-0.012506440281867981,-0.009982607327401638,0.023808220401406288,-0.00227263942360878,0.012764034792780876,-0.014601411297917366,0.007556475233286619,-0.012327868491411209,0.01714753359556198,0.01635914295911789,0.012614782899618149
927,2800401963340464,CarbonBot,5,1.0,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,-0.01683901622891426,-0.006487904116511345,-0.016529209911823273,-0.05306938290596008,-0.03539669141173363,-0.041403502225875854,-0.00395622756332159,-0.015612242743372917,0.005112504120916128,-0.031305715441703796,0.008537616580724716,0.01992996409535408,-0.010539927519857883,0.0320252850651741,0.013635522685945034,0.024510398507118225,0.00697427848353982,0.02694319188594818,0.03739505261182785,-0.01104420330375433
